Title,Date,URL,Content,Category,Sentiment
K92 commissions stage three expansion plant,17/10/2025,https://tvwan.com.pg/news/6478,"The Kainantu Mine (K92) commissioned its stage three processing plant yesterday. It’s expected to produce 1.2 million tonnes of minerals, including gold and silver per annum, an associate paste plant, and other infrastructure to support its expansion plans.
Paste plants are essential in mining operations for producing paste backfill. The paste backfill mixture, which contains additives like cement, is then pumped back into underground voids or holes left by mining activities, to provide structural support to minimize the risk of collapses.
Prime Minister James Marape unveiled a plaque to officially commission the plant.
The mine employs nearly 1,800 employees and contractors, and is a significant tax contributor to the country, with some K243.4 million in taxes and royalties paid to the state.
With the stage three plant commissioning, they aim to contribute around K378 million in taxes to the government.
K92 Chief Executive Officer John Lewins said that the mine is planning to deliver positive results and transition into a tier-one gold mining company.
“As we celebrate the commissioning of the plant, we are also celebrating the tier-one gold mine here in PNG,” he said. “It’s a combination of many years of investment in Kainautu, many years of investment in exploration, multiple stages of exploration, and, more importantly, financial investment in the people of Papua New Guinea.”
The CEO thanked the government, Mineral Resource Authority (MRA), stakeholders, provincial government, landowners, and the community for their support in contributing to the growth of the mine for the past ten years.
Mr Marape said K92, in terms of paying tax, is leading also – it’s right behind New Porgera and Ok Tedi.
Those who attended the event included the mining minister Rainbo Paita, Kainantu MP William Hagahuno, the Australian High Commission to PNG Ewen McDonald, the mining board, MRA representatives, landowners, employees, and the community.",Business,Trust
Ok Tedi & NEA sign LTW MoA,17/10/2025,https://tvwan.com.pg/news/6473,"Ok Tedi Mining Limited (Ok Tedi) and the National Energy Authority (NEA) have a signed a Memorandum of Agreement (MoA) to advance the Lighting Up the West (LTW) initiative, a transformative program aimed at expanding access to reliable, affordable, and clean energy across Western, West Sepik, and East Sepik Provinces.
The MoA, signed by Ok Tedi Managing Director and Chief Executive Officer Kedi Ilimbit, and NEA Managing Director Ronald Meketa, establishes a framework for regulatory cooperation, licensing, and stakeholder engagement to deliver rural electrification through decentralised renewable energy (DRE) solutions in the short-to medium-term, and hydropower in the long-term.
Ilimbit said: “The Lighting Up the West initiative is a cornerstone of our Growth 2050 Energy Transition strategy, and this MoA with NEA marks a major step toward delivering clean, reliable electric power to communities across the Western Province and beyond.”
The initiative aligns with Papua New Guinea’s national goal to achieve 70% electricity access by 2030 and 100% by 2050, prioritizing renewable energy sources such as solar and hydro.
Ok Tedi, through its subsidiary Ok Tedi Power, will champion the deployment of DRE solutions to anchor communities, with feasibility studies underway in Western, West Sepik, and East Sepik Provinces.
The program is designed to deliver social, economic, and environmental benefits, including improved quality of life, local enterprise development, reduced emissions, and enhanced energy independence.
This partnership underscores Ok Tedi’s commitment to responsible mining and energy transition, and NEA’s mandate to support inclusive, sustainable electrification for all Papua New Guineans.",Energy,Anticipation
Historic move into commercial fisheries,16/10/2025,https://tvwan.com.pg/news/6464,"National Fisheries Authority (NFA) Managing Director Justin Ilakini has outlined Papua New Guinea’s bold plans to strengthen its fisheries sector and take a historic step into commercial activity.
Speaking at a press conference during the Pacific Tuna Forum 2025 in Nadi, Fiji, Ilakini detailed reforms that aim to benefit both the nation and local communities dependent on coastal and inland fisheries.
“After three readings in parliament and once that authorization bill is passed, for the first time in our history, the state will have an interest in a commercial space,” he said. “And that’s what where third entity will be talking business with everybody in the region.”
Ilakini said this move will allow PNG to actively participate in fisheries ventures, while the NFA continues its regulatory role. The reforms are part of a broader strategy to retain more value domestically, empower small-scale fishers, and encourage regional collaboration.
He also highlighted the Eastern and North Bismarck Initiative (ENBi) as a key framework to unite Pacific Island countries, promoting inclusive investment, shared initiatives, and sectoral development.
“There is this misconception about the ENBi,” he said. “ENBi is not a project; it is a development framework — a framework to encourage innovative and inclusive investment pathways, to discourage people or countries from working in isolation, and to bring your strengths to the table and let’s work together.”
“That’s basically what ENBi aims to do and also promotes member-driven initiatives and sectoral approach to development,” he added.
Ilakini emphasised that PNG has already created 12,000 direct jobs and close to 20,000 including indirect employment in the tuna industry, with more expected as commercial operations expand.
He also reflected on the forum itself.
“What’s going to happen next is that, for me, I’m really excited about this particular forum
“What is different about this forum is it’s more focused on us now.
“What are we doing? The data are showing that most of the fish is now being processed offshore but those fish are caught from our region.
“This forum shows that the reforms we are rolling back home are working,” he said.
The Managing Director said the reforms and ENBi framework reflect the government’s broader goal to broaden coastal and inland fisheries, support livelihoods, and drive economic growth, while positioning PNG as a leader in sustainable regional fisheries and regional cooperation.",Business,Anticipation
Ilakini Reveals IUU Measures,16/10/2025,https://tvwan.com.pg/news/6462,"Following the Pacific Tuna Forum 2025 in Nadi, Fiji, Justin Ilakini highlighted Papua New Guinea’s initiatives to combat Illegal, Unreported, and Unregulated (IUU) fishing, alongside other reforms aimed at maximizing economic and community benefits from fisheries.
On jobs and industry growth, Ilakini said, “Okay, both indirectly and directly close to 20,000 jobs but directly we have created 12,000 jobs from the tuna industry.”
“But the potential to create more jobs is there, we are really working hard to get there.
“That number will definitely increase when Maggies Seafood is opening up for business again early next year,” he said.
“Over the last couple of years as a region, we were able to cut back on IUU activities, but at the national level, we have built surveillance capabilities.
“For the first time in our history, we are bringing in four surveillance boats…We’ll have one at Vanimo, one at Daru, and these are already coming.
“Forward bases, such as the one in Daru, will coordinate efforts with Indonesian authorities, the Australian Fisheries Management Authority, and PNG agencies, strengthening surveillance across PNG’s 2 million square kilometre EEZ,” he said.
He also updated on ICT reforms that will improve near real-time reporting to reduce unreported activities among licensed vessels.
Ilakini explained that the ENBi framework is enabling PNG and other Pacific nations to engage in commercial initiatives, such as the Pacific Island Tuna (PIT) initiative, which connects fishers directly to markets like Walmart, removing the middleman and increasing regional revenue.
Reflecting on the forum itself, Ilakini said, “I thought it was really good. Our leaders and ministers want real tangible outcomes, not just talk and carrying out studies.”
“Yesterday’s discussions go to show that when we come together and start working together, we can start to realise tangible outcomes,” he said.
Other highlights from the forum included:
•	Transitioning the East New Britain initiatives from study to now implementation stages.
•	Strengthening coastal and inland fisheries for rural livelihoods.
•	Policy reforms requiring 25–35% of tuna catch to be landed in PNG, boosting domestic processing.
•	Confirming that PNG’s reforms are already attracting investment, with boats lining up to offload in Lae and Madang for the first time in decades.
Ilakini stressed that regional cooperation through ENBi is critical moving forward, enabling Pacific Island countries to maximize economic benefits from their fisheries while ensuring sustainable growth and community impact.",Business,Anticipation
9th Pacific Tuna Forum 2025 underway,14/10/2025,https://tvwan.com.pg/news/6435,"The 9th Pacific Tuna Forum (PTF 2025) has officially opened today in Nadi, Fiji, bringing together regional leaders, fisheries experts, and industry stakeholders to chart a sustainable and inclusive path for the future of the Pacific’s tuna industry.
Held at the Sofitel Fiji Resort and Spa from October 14 and 15, the two-day event runs under the theme “Pacific Tuna 2050: Resilience, Innovation, Equity and Sustainable Trade for a Prosperous Future.” It is jointly organised by the Ministry of Fisheries and Forestry of Fiji, Papua New Guinea’s National Fisheries Authority (NFA), and INFOFISH, with support from key regional and international partners.
The Western and Central Pacific Ocean produces nearly 60 percent of the world’s tuna supply, placing Pacific Island nations at the heart of the global tuna industry. Beyond its economic value, the tuna sector underpins food security, employment, and sustainable livelihoods across the Blue Pacific.
At PTF 2025, leaders are discussing how to secure greater value retention and fairer benefit-sharing for Pacific nations while ensuring that tuna stocks remain healthy for future generations. The forum aims to strengthen regional cooperation in tackling illegal, unreported, and unregulated (IUU) fishing, improving traceability, and building resilience against climate change and global market disruptions.
Participants will explore practical strategies under four core themes — resilience, innovation, equity, and sustainable trade. Sessions will address a range of pressing issues, including sustainable tuna resources and supply chains, investment through the “Hubs and Spokes” model, and the future of global and regional tuna markets.
Innovation will take center stage as delegates discuss how technology and digital solutions can drive transparency, efficiency, and long-term sustainability. The forum also places strong emphasis on equity — ensuring that Pacific communities, particularly women and youth, benefit from opportunities across the tuna value chain.
Chaired by Dr. Manumatavai Tupou-Roosen, Acting Deputy Vice-Chancellor for Regional Campuses and Global Engagements at the University of the South Pacific, the forum’s opening ceremony was officiated by Viliame Gavoka, Fiji’s Deputy Prime Minister and Minister for Tourism and Civil Aviation.
Other notable speakers include Papua New Guinea’s Minister for Fisheries and Marine Resources, Jelta Wong, and INFOFISH Acting Director, Gemma Meermans Matainaho. Experts from the Food and Agriculture Organization, the Pacific Islands Forum Fisheries Agency (FFA), the Pacific Community, and the Marine Stewardship Council are also contributing their expertise.
The diverse line-up underscores the global relevance of Pacific fisheries and the shared commitment to ensure their sustainability. Discussions will not only assess the health of tuna stocks but also explore pathways for value creation, certification standards, and responsible trade practices.
As part of the broader 2050 Strategy for the Blue Pacific Continent, PTF 2025 represents a key step in advancing a united regional approach to fisheries governance. Organisers hope the forum will foster stronger partnerships between governments, industry players, and communities, aligning economic growth with environmental stewardship.
“The Pacific tuna industry is central to our shared prosperity and our global responsibility,” said Dr. Tupou-Roosen in her opening remarks. “Through resilience, innovation, equity, and sustainable trade, we can secure a prosperous future for the Blue Pacific Continent and the world.”
With the Pacific’s tuna sector serving as both an economic powerhouse and a symbol of regional unity, the forum’s outcomes are expected to influence policy directions and investment priorities across the region.",Business,Anticipation
Efforts to make Lae public spaces safe,13/10/2025,https://tvwan.com.pg/news/6418,"A team of likeminded individuals are working together to make bus stops and public spaces in Lae safe for the community.
The Lae Seif Komuniti Trenspot Initiative, a collaboration between the Business Coalition for Women and Tok Stret Consulting, is emphasising that everyone needs to take responsibility to help create a safe bus, a safe public space, and a safe community.
A report by UN Women outlined that harassment is common in public spaces like markets and on public transport.
And with the current situation in the country, not even men and youth are safe from harassment and petty crimes.
“During that time, I contacted Julianne Terry from Tok Stret Consulting to see if they could partner with us because they’re already based in Lae,” said BCfW executive director, Evonne Kennedy, during a networking event hosted in Lae on the evening of Friday, October 10th.
“The Business Coalition for Women, of which I am the executive director, is predominantly based in Port Moresby.
“What we’ve been trying to do since that study in 2019 was establish a working group. We established that working group in 2022.
“In those early days, we were trying to identify how the private sector can contribute to creating safer transport, safer bus stops and public spaces in general.”
Through the Lae working group, several initiatives were implemented, including education awareness with bus crew and youth, the installation of CCTV cameras around identified bus stops, the installation of CCTV monitoring equipment in the Lae Top Town police station and radio awareness campaigns.
“We are proud that after three years, this project has come to fruition,” stated Terry, the owner and manager of Tok Stret Consulting.
“What’s at the forefront is the safety of our people, more so, our women, children and school kids who access our bus stops.
“Today, we are proud to say that we have installed six cameras in the main bus stops of Lae city.
“Just installing the cameras doesn’t mean that we have achieved what we wanted to achieve. There’s still a lot of work to do in the background.
“As a Lae resident, we need your partnership to make the cameras work plus we will need a better internet service provider to make sure that the cameras are working with the Royal PNG Constabulary so we can take it to the next level.”",Community,Trust
Westpac Boosts Savings Interest Rate,12/10/2025,https://tvwan.com.pg/news/6410,"Westpac PNG has announced a major enhancement to its Bonus Saver Account, offering a market-leading interest rate of 4.25 per cent per annum, aimed at helping Papua New Guineans grow their savings faster.
The revamped Bonus Saver Account is designed to reward consistent saving, with monthly bonus interest applied as customers grow their balances.
Balances over K1,000 also benefit from zero dormancy fees, making it one of the most competitive savings products currently available in PNG.
Westpac PNG Chief Executive, Andrew Cairns, highlighted the bank’s commitment to financial wellbeing, saying, “We know how important it is for our customers to make the most of their savings, especially in today’s challenging economic environment. With the new 4.25 per cent interest rate, our Bonus Saver Account gives Papua New Guineans a simple and rewarding way to grow their savings, whether it’s for school fees, a future home, or financial security. Because every Kina saved today grows your tomorrow.”
The account also offers flexible access to funds while encouraging good savings habits, supported by full digital access through Westpac’s Online Banking and Mobile Banking App.
Westpac PNG continues to invest in solutions that empower customers to achieve their financial goals, from everyday banking to long-term savings and investment opportunities.",Business,Trust
Wutung Boarder Fair Spurs Growth,12/10/2025,https://tvwan.com.pg/news/6406,"The Papua Provincial Government is turning Wutung, the Indonesia-Papua New Guinea (PNG) border area, into a budding economic hub through the Border Trade Fair RI–PNG 2025, held in the Wutung Neutral Zone from October 9-11.
The fair, organized by the Border Management and Cooperation Agency of Papua (BPPKS), showcased regional products, local handicrafts, and business ventures ready for the international market. It represents a strategic push by Papua to serve as Indonesia’s gateway for trade in the Pacific region.
Assistant Secretary of Papua, Yohanes Walilo,  highlighted the government’s vision to make cross-border trade a sustainable driver of community economic growth.
“The border area is not only a passageway for people and goods but also a force for boosting the local economy,” he said, pointing to the new markets, logistics hubs, and immigration checkpoints as vital infrastructure supporting these ambitions.
Indonesian Ambassador to PNG, Andriana Supandi, described the event as a model of economic diplomacy that strengthens bilateral trade and people-to-people connections.
“This cross-border exhibition reinforces trade, investment, and brotherhood relations. We hope such initiatives continue and directly benefit border communities,” he said.
The Border Trade Fair RI-PNG 2025 marks a key milestone for Papua in expanding regional trade, creating new economic opportunities, and enhancing welfare for local communities in eastern Indonesia.",Business,Anticipation
DIGICEL PNG ENGAGES COMMUNITIES AND INDUSTRY AT 2025 PETROLEUM AND ENERGY CONFERENCE,10/10/2025,https://tvwan.com.pg/news/6385,"Digicel PNG proudly participated in the 2025 Petroleum and Energy Conference held at The Stanley Hotel, showcasing how its Business Solutions are helping drive connectivity, innovation, and community impact across Papua New Guinea’s energy and resource sectors.
The Digicel Business team hosted an interactive booth, engaging directly with attendees and demonstrating tailored solutions designed to meet the unique needs of PNG’s diverse operating environments — from small businesses and government agencies to large-scale corporate enterprises. Offerings included high-speed data services, cloud collaboration tools, cybersecurity solutions, and custom connectivity packages that support operational efficiency and digital transformation.
More than just technology, Digicel’s presence at the conference highlighted its role as a partner in progress, helping resource and energy organisations stay connected to the communities they serve. The company’s solutions are designed not only to support business growth but also to strengthen local development and inclusion.
Digicel PNG CEO Tarik Boudiaf shared:
“We’re proud to be part of this important national event, engaging with industry leaders and community stakeholders. At Digicel PNG, we believe that connectivity is a catalyst for growth — not just for businesses, but for the communities they operate in. Our team is here to listen, understand challenges, and deliver solutions that empower organisations to thrive in today’s connected world.”
Digicel PNG commended the conference organisers for fostering collaboration between the telecommunications and energy sectors, and reaffirmed its commitment to supporting Papua New Guinea’s economic development through reliable, innovative, and community-driven digital solutions.
Through Digicel Business, the company continues to enable organisations across PNG to stay productive, competitive, and connected — reinforcing its mission to power digital transformation and inclusive growth nationwide.",Business,Anticipation
JS Coffee Exports 10 Tons,10/10/2025,https://tvwan.com.pg/news/6384,"A local coffee business, JS Coffee, is making waves by securing a deal to export a significant amount of coffee outside of Papua New Guinea (PNG). The company, owned by former politician John Simon, has sent more than 10 tons of already roasted and packaged coffee to the Philippines today.
This important move is expected to encourage more people in rural areas to grow coffee.
The former Minister for Agriculture has been looking for international buyers for JS roasted coffee and coffee in its raw form (parchment). After talks with buyers overseas, Mr. Simon is traveling there today with the large shipment of the products.
One major problem for local coffee growers in PNG is the constantly changing price of coffee beans, which can cause financial hardship. Mr. Simon emphasized that PNG businesses must focus on selling their coffee ""to the cup."" This means they need to sell it directly to international buyers who want high-quality beans, and then properly roast, grind, and market the product to build a strong customer base.
JS Coffee currently buys its beans from farmers in Jiwaka and the Sepik. The company's goal is to offer better prices for both Robusta and Arabica coffee in these regions.
He’s called on the government to continue programs that support coffee prices and offer freight support like shipping costs so that farmers get a fair and reasonable price for their hard work.",Business,Anticipation
