"Title","Date","URL"
"Expat businesses told to follow laws",2025-05-28,"https://tvwan.com.pg/news/4639"
"Lae police recruitment drive nears completion",2025-05-28,"https://tvwan.com.pg/news/4638"
"Court dismisses Nomane’s application",2025-05-28,"https://tvwan.com.pg/news/4636"
"Northern completes common roll update",2025-05-28,"https://tvwan.com.pg/news/4635"
"Fulfilling PNGDF request",2025-05-28,"https://tvwan.com.pg/news/4632"
"Lone female contests Rigo Coastal seat",2025-05-28,"https://tvwan.com.pg/news/4631"
"Warrick Simatab Takes Helm of NCD Police Command",2025-05-28,"https://tvwan.com.pg/news/4627"
"Vanapa incident contained",2025-05-28,"https://tvwan.com.pg/news/4626"
"World Vision solidifies partnership in health",2025-05-27,"https://tvwan.com.pg/news/4624"
"Police continue investigation into Western Province kidnapping",2025-05-27,"https://tvwan.com.pg/news/4623"
"Inauaia health centre gets medical supplies",2025-05-27,"https://tvwan.com.pg/news/4622"
"Over 1,300 candidates in ENB LLG elections",2025-05-27,"https://tvwan.com.pg/news/4619"
"LLG candidates warned",2025-05-27,"https://tvwan.com.pg/news/4616"
"40 Years of Don Bosco Gabutu",2025-05-27,"https://tvwan.com.pg/news/4614"
"30-year-old drug smuggler arrested",2025-05-27,"https://tvwan.com.pg/news/4613"
"Grassroots conservation gains momentum",2025-05-27,"https://tvwan.com.pg/news/4612"
"Classrooms Build Brighter Futures",2025-05-26,"https://tvwan.com.pg/news/4609"
"3 cops arrested in shooting death of woman",2025-05-26,"https://tvwan.com.pg/news/4605"
"Two charged with possession of marijuana",2025-05-26,"https://tvwan.com.pg/news/4604"
"NStJA concerned over misuse of uniform",2025-05-26,"https://tvwan.com.pg/news/4602"
"Fun Run T-Shirt Auction raises K250,000",2025-05-25,"https://tvwan.com.pg/news/4596"
"Badili incident contained",2025-05-25,"https://tvwan.com.pg/news/4594"
"5 witnesses in Waigani incident",2025-05-25,"https://tvwan.com.pg/news/4593"
"Park’s gala dinner gets huge support",2025-05-25,"https://tvwan.com.pg/news/4591"
"RPNGC recruitment drive nears completion",2025-05-25,"https://tvwan.com.pg/news/4590"
"PNG’s Remote Areas Remain Lawless and Unprotected",2025-05-24,"https://tvwan.com.pg/news/4588"
"Central Provincial Physical Planning board sworn in",2025-05-24,"https://tvwan.com.pg/news/4587"
"CS Health Workers Empowered",2025-05-24,"https://tvwan.com.pg/news/4586"
"Hela Province gets a resident judge",2025-05-24,"https://tvwan.com.pg/news/4585"
"Central Province LOs told to manage land well as city population increases",2025-05-24,"https://tvwan.com.pg/news/4584"
"WNB submits 2024 Annual Provincial Performance Report",2025-05-24,"https://tvwan.com.pg/news/4583"
"UN child rights envoy to visit PNG",2025-05-23,"https://tvwan.com.pg/news/4577"
"Nurses rewarded with increased allowances",2025-05-23,"https://tvwan.com.pg/news/4575"
"Road restores life for remote villages",2025-05-23,"https://tvwan.com.pg/news/4573"
"Kokopo Authorities Submit GST Withholding Payments",2025-05-23,"https://tvwan.com.pg/news/4572"
"Isoaimo Seeks Closer Ties with Indonesia",2025-05-23,"https://tvwan.com.pg/news/4568"
"Bilum Couture Hits Runway",2025-05-23,"https://tvwan.com.pg/news/4566"
"Roltinga Consolidates Spot",2025-05-23,"https://tvwan.com.pg/news/4565"
"Middle Ramu farmers equipped",2025-05-23,"https://tvwan.com.pg/news/4564"
"Hearing on concerns surrounding elections",2025-05-22,"https://tvwan.com.pg/news/4563"
"Two kidnappers arrested, identities of others known",2025-05-22,"https://tvwan.com.pg/news/4562"
"Orme encourages partnerships",2025-05-22,"https://tvwan.com.pg/news/4561"
"Madang eyes poultry facility with Israelis",2025-05-22,"https://tvwan.com.pg/news/4556"
"NCD health facilities to get new look",2025-05-22,"https://tvwan.com.pg/news/4553"
"Tree Kangaroo Day Celebrated",2025-05-22,"https://tvwan.com.pg/news/4551"
"SHP embarks on coffee seedling distribution",2025-05-22,"https://tvwan.com.pg/news/4548"
"Japan tells PNG to sort trade issues",2025-05-21,"https://tvwan.com.pg/news/4544"
"Upset vendors call for answers",2025-05-21,"https://tvwan.com.pg/news/4543"
"Waigani incident under investigation",2025-05-21,"https://tvwan.com.pg/news/4542"
"Nationwide rollout of zero-rating by June 1st",2025-05-21,"https://tvwan.com.pg/news/4541"
"Senisim PNG Bung 2025 hosted",2025-05-21,"https://tvwan.com.pg/news/4540"
"PPCs call for review of Bail Act",2025-05-21,"https://tvwan.com.pg/news/4536"
"Kairuku villages embrace cattle project",2025-05-21,"https://tvwan.com.pg/news/4535"
"Korawali Joins PNGX Board",2025-05-20,"https://tvwan.com.pg/news/4528"
"Financial literacy for schools achieved",2025-05-20,"https://tvwan.com.pg/news/4526"
"Ok Tedi Expands Mining Footprint",2025-05-20,"https://tvwan.com.pg/news/4524"
"Upgrades to ATW road unveiled",2025-05-20,"https://tvwan.com.pg/news/4522"
"Public Services Commission presents annual reports",2025-05-20,"https://tvwan.com.pg/news/4520"
"GST cut on essential goods",2025-05-20,"https://tvwan.com.pg/news/4519"
"Morobe schools want principals dismissed",2025-05-20,"https://tvwan.com.pg/news/4516"
"UNICEF ready to deliver lasting change",2025-05-20,"https://tvwan.com.pg/news/4515"
"Madang shop owners charged",2025-05-20,"https://tvwan.com.pg/news/4511"
"The “Night Angels” Unisocial Program",2025-05-19,"https://tvwan.com.pg/news/4508"
"Acquittal setbacks highlighted",2025-05-19,"https://tvwan.com.pg/news/4507"
"Marianville Students Lead Change Movement",2025-05-19,"https://tvwan.com.pg/news/4506"
"GG applauds kidney transplant success",2025-05-19,"https://tvwan.com.pg/news/4505"
"Hospital Connects Through Innovation",2025-05-19,"https://tvwan.com.pg/news/4504"
"Inaugural Youth Competition kicks off to a strong start",2025-05-19,"https://tvwan.com.pg/news/4502"
"Hunters secures 3rd spot",2025-05-19,"https://tvwan.com.pg/news/4500"
"Moses , King named in Yeo-led Blues team for Origin I",2025-05-19,"https://tvwan.com.pg/news/4498"
"Isou upset Dabaris",2025-05-18,"https://tvwan.com.pg/news/4497"
"Water filter donation improves access to clean water",2025-05-18,"https://tvwan.com.pg/news/4494"
"Locals trained to support PHA Combat TB in Central Province",2025-05-17,"https://tvwan.com.pg/news/4488"
"Pacific Nations Celebrate Unity Culture",2025-05-17,"https://tvwan.com.pg/news/4485"
"Simbu Invests in Health Future",2025-05-17,"https://tvwan.com.pg/news/4484"
"PNG hold talks with UAE to advance its digital agenda",2025-05-17,"https://tvwan.com.pg/news/4483"
"PM Urges Nationwide Preparation for 50th Independence Celebrations",2025-05-17,"https://tvwan.com.pg/news/4480"
"Manus Highway project behind schedule",2025-05-17,"https://tvwan.com.pg/news/4478"
"Local derby looms in Round 6",2025-05-16,"https://tvwan.com.pg/news/4477"
"Two new LLGs for Nipa",2025-05-16,"https://tvwan.com.pg/news/4476"
"SHPG subsidies school fees",2025-05-16,"https://tvwan.com.pg/news/4474"
"Independence Retirees study commissioned",2025-05-16,"https://tvwan.com.pg/news/4471"
"SPA undergoing reviews",2025-05-16,"https://tvwan.com.pg/news/4466"
"Call for joint action",2025-05-15,"https://tvwan.com.pg/news/4464"
"Stop Media Suppression",2025-05-15,"https://tvwan.com.pg/news/4458"
"Church wins court battle over 2022 eviction",2025-05-15,"https://tvwan.com.pg/news/4457"
"Australia’s New High Commissioner Welcomed",2025-05-15,"https://tvwan.com.pg/news/4456"
"Call for proper investigation into plane crash",2025-05-15,"https://tvwan.com.pg/news/4455"
"Children at risk as poliovirus confirmed",2025-05-15,"https://tvwan.com.pg/news/4454"
"Retired teachers await Governor Wenge",2025-05-15,"https://tvwan.com.pg/news/4453"
"Over K512,000 for Morobe’s retired teachers",2025-05-15,"https://tvwan.com.pg/news/4449"
"New system to improve WaSH progam",2025-05-14,"https://tvwan.com.pg/news/4443"
"Vipers groom young talent",2025-05-14,"https://tvwan.com.pg/news/4442"
"Feeder road rehabilitation brings new hope to South Wiru coffee farmers",2025-05-14,"https://tvwan.com.pg/news/4439"
"Call for parents to ensure children’s safety",2025-05-14,"https://tvwan.com.pg/news/4436"
"Snr Constable Wagambie honoured at funeral service",2025-05-14,"https://tvwan.com.pg/news/4432"
"Winners of Homemade Ideas",2025-05-14,"https://tvwan.com.pg/news/4430"
"Health organisations rewarded",2025-05-14,"https://tvwan.com.pg/news/4429"
"Police Vehicle misused, driver under investigation",2025-05-14,"https://tvwan.com.pg/news/4427"
"Wanted criminal apprehended in Wau",2025-05-14,"https://tvwan.com.pg/news/4424"
"BCFW Forum discuss employment conditions",2025-05-14,"https://tvwan.com.pg/news/4423"
"Osborne, an asset",2025-05-13,"https://tvwan.com.pg/news/4418"
"More to be charged in mother-daughter assault",2025-05-13,"https://tvwan.com.pg/news/4417"
"Retired teachers to be paid",2025-05-13,"https://tvwan.com.pg/news/4415"
"Man stabbed to death over a K5",2025-05-13,"https://tvwan.com.pg/news/4414"
"Southeast Mananda leadership structure set",2025-05-13,"https://tvwan.com.pg/news/4413"
"Polio detected in Lae",2025-05-13,"https://tvwan.com.pg/news/4412"
"Kiunga rugby league season kicks off",2025-05-13,"https://tvwan.com.pg/news/4411"
"Inquiry to look into journalists’ suspensions",2025-05-13,"https://tvwan.com.pg/news/4407"
"Australia Restores PNG War Graves",2025-05-13,"https://tvwan.com.pg/news/4405"
"25-year-old arrested for using wire catapult",2025-05-13,"https://tvwan.com.pg/news/4404"
"Kopkop students tour farm",2025-05-13,"https://tvwan.com.pg/news/4403"
"Police track kidnappers",2025-05-13,"https://tvwan.com.pg/news/4401"
"New Ireland signs fisheries strategic plan 2020-2030",2025-05-13,"https://tvwan.com.pg/news/4399"
"Two arrested in Madang supermarket assault",2025-05-12,"https://tvwan.com.pg/news/4397"
"Western Province Joins Pageant",2025-05-12,"https://tvwan.com.pg/news/4395"
"Dr Liko hands over reins to Wai",2025-05-12,"https://tvwan.com.pg/news/4393"
"Flooding forces suspension of classes",2025-05-12,"https://tvwan.com.pg/news/4392"
"Citizens urged to report crime",2025-05-12,"https://tvwan.com.pg/news/4387"
"Pomio registers first women candidates",2025-05-12,"https://tvwan.com.pg/news/4384"
"Artists Scholars Unite for Change",2025-05-12,"https://tvwan.com.pg/news/4381"
"Students empowered through internship program",2025-05-11,"https://tvwan.com.pg/news/4377"
"Balob Teachers College marks 60 years",2025-05-11,"https://tvwan.com.pg/news/4375"
"Sanctuary Hotel rewards female vendor",2025-05-10,"https://tvwan.com.pg/news/4373"
"Recruit dedicates certificate to late daughter",2025-05-10,"https://tvwan.com.pg/news/4371"
"PNG Strengthens Global Presence with New Mission in Geneva",2025-05-10,"https://tvwan.com.pg/news/4369"
"Minister Maru Demands Immediate Review of Import Tariffs",2025-05-10,"https://tvwan.com.pg/news/4367"
"Isoaimo Takes Over Energy Ministry",2025-05-10,"https://tvwan.com.pg/news/4364"
"Hotel celebrates Mothers' Day with women at Bomana",2025-05-09,"https://tvwan.com.pg/news/4361"
"Award winning doctor commended",2025-05-09,"https://tvwan.com.pg/news/4357"
"Marape congratulates Pope-elect",2025-05-09,"https://tvwan.com.pg/news/4356"
"PNG Fire service boosts manpower",2025-05-09,"https://tvwan.com.pg/news/4351"
"Yafai’s no case submission rejected",2025-05-09,"https://tvwan.com.pg/news/4349"
"Central police help restore order",2025-05-09,"https://tvwan.com.pg/news/4348"
"15 candidates for Rigo Coast LLG",2025-05-09,"https://tvwan.com.pg/news/4347"
"Female national elevated to GM role",2025-05-08,"https://tvwan.com.pg/news/4346"
"Nominations open for Central Bougainville by-election",2025-05-08,"https://tvwan.com.pg/news/4345"
"PNG Joins Indo-Pacific Health Security Alliance",2025-05-08,"https://tvwan.com.pg/news/4341"
"New Australian High Commissioner arrives",2025-05-08,"https://tvwan.com.pg/news/4340"
"Madang police increase efforts to combat highway robberies",2025-05-08,"https://tvwan.com.pg/news/4337"
"NCDPHA supports women in ICT",2025-05-08,"https://tvwan.com.pg/news/4336"
"Iguan disappointed with Morobe govt",2025-05-08,"https://tvwan.com.pg/news/4335"
"PNG's location provides potential for growth",2025-05-08,"https://tvwan.com.pg/news/4330"
"False news peddlers warned",2025-05-07,"https://tvwan.com.pg/news/4328"
"Masiu congratulates deputy PM of SI",2025-05-07,"https://tvwan.com.pg/news/4325"
"Construction of Lae market set to commence",2025-05-07,"https://tvwan.com.pg/news/4324"
"Teachers’ welfare discussed",2025-05-07,"https://tvwan.com.pg/news/4323"
"ICAC raises concern over underreporting of corruption cases",2025-05-07,"https://tvwan.com.pg/news/4320"
"Extensive electoral visit by Governor Marum",2025-05-07,"https://tvwan.com.pg/news/4318"
"PNG Reignites National Anti-Human Trafficking Effort",2025-05-07,"https://tvwan.com.pg/news/4316"
"Eviction notice served on illegal settlers",2025-05-07,"https://tvwan.com.pg/news/4313"
"Dr Billy launches review into Disaster Emergency Response Mechanism",2025-05-07,"https://tvwan.com.pg/news/4310"
"Customary Land Song Sparks National Reflection",2025-05-06,"https://tvwan.com.pg/news/4303"
"Eastern Highlands Forms Discipline Committee",2025-05-06,"https://tvwan.com.pg/news/4302"
"Kilepa Backs Lufa LLG Elections",2025-05-06,"https://tvwan.com.pg/news/4301"
"PNG Hosts Indo-Pacific Health Security Summit",2025-05-06,"https://tvwan.com.pg/news/4299"
"Japan’s Deputy Defence Minister Visits PNGDF HQ",2025-05-06,"https://tvwan.com.pg/news/4298"
"Ambulances to assist health sector in Jimi",2025-05-06,"https://tvwan.com.pg/news/4297"
"Central Bougainville by-election set",2025-05-06,"https://tvwan.com.pg/news/4295"
"PM Marape applauds OTML",2025-05-06,"https://tvwan.com.pg/news/4294"
"NEC appoints PNG-Indo Trade Commissioner",2025-05-06,"https://tvwan.com.pg/news/4292"
"SHP men charged with forgery",2025-05-06,"https://tvwan.com.pg/news/4291"
"Moving projects for Middle Ramu",2025-05-06,"https://tvwan.com.pg/news/4290"
"PNG, Indonesia to further trade, investment relations",2025-05-05,"https://tvwan.com.pg/news/4282"
"Lae trains marching band",2025-05-05,"https://tvwan.com.pg/news/4279"
"Ijivitari boosts policing efforts",2025-05-05,"https://tvwan.com.pg/news/4278"
"Boost in Morobe’s police manpower",2025-05-05,"https://tvwan.com.pg/news/4275"
"Investigative Skills Program launched at Bomana",2025-05-05,"https://tvwan.com.pg/news/4274"
"Baiyer-Madang road prioritized",2025-05-05,"https://tvwan.com.pg/news/4273"
"Huxley Returns to Empower Creatives",2025-05-05,"https://tvwan.com.pg/news/4272"
"PNG Fashion Week Gets National Endorsement",2025-05-05,"https://tvwan.com.pg/news/4271"
"Poor Roads Blamed for Death",2025-05-05,"https://tvwan.com.pg/news/4270"
"Flooded Highway Cuts Off Kairuku",2025-05-05,"https://tvwan.com.pg/news/4269"
"Baul strikes gold in the Philippines Open",2025-05-05,"https://tvwan.com.pg/news/4268"
"Marape clarifies court’s decision",2025-05-05,"https://tvwan.com.pg/news/4267"
"Vipers in top form",2025-05-05,"https://tvwan.com.pg/news/4265"
"LDC Issues Eviction Notice to 3 Mile Settlers in Lae",2025-05-05,"https://tvwan.com.pg/news/4264"
"Awards Inspire Future Journalists",2025-05-04,"https://tvwan.com.pg/news/4263"
"Australia renews Commitment to PNG media",2025-05-04,"https://tvwan.com.pg/news/4262"
"Media Awards Return After Decade",2025-05-04,"https://tvwan.com.pg/news/4261"
"Hunters runover Seagulls",2025-05-04,"https://tvwan.com.pg/news/4260"
"Rabaul conducts order of draw for candidates",2025-05-04,"https://tvwan.com.pg/news/4259"
"Father appeals for better medical service",2025-05-04,"https://tvwan.com.pg/news/4257"
"Local leader pledge to better Popondetta",2025-05-04,"https://tvwan.com.pg/news/4256"
"RPNGC training directorate hosts parade",2025-05-03,"https://tvwan.com.pg/news/4250"
"Use and abuse of AI in schools",2025-05-03,"https://tvwan.com.pg/news/4249"
"Motu Koita nominations complete",2025-05-03,"https://tvwan.com.pg/news/4248"
"Media Freedom Day recognizes those lost lives.",2025-05-03,"https://tvwan.com.pg/news/4247"
"Kewabi LLG Declares Two Wards Unopposed",2025-05-03,"https://tvwan.com.pg/news/4244"
"Marape hails Eoe for smooth start of LLG elections",2025-05-02,"https://tvwan.com.pg/news/4238"
"Marape congratulates WNB for airport upgrade",2025-05-02,"https://tvwan.com.pg/news/4236"
"Candidates finalised for Kabwum Open",2025-05-02,"https://tvwan.com.pg/news/4235"
"TIPNG calls PM to action",2025-05-02,"https://tvwan.com.pg/news/4233"
"Eoe Urges Responsibility as PNG Holds Long-Awaited LLG Elections",2025-05-02,"https://tvwan.com.pg/news/4232"
"School trucks not private vehicles, says MP",2025-05-01,"https://tvwan.com.pg/news/4227"
"U.S. Maritime Investments Boost PNGDF",2025-05-01,"https://tvwan.com.pg/news/4226"
"Farmers Prepare For Climate Change Effects",2025-05-01,"https://tvwan.com.pg/news/4225"
"New Airstrip Lifts Sepik Communities",2025-05-01,"https://tvwan.com.pg/news/4224"
"Holemba appointed IEPNG President",2025-05-01,"https://tvwan.com.pg/news/4223"
"Cervical cancer screening facility opens",2025-05-01,"https://tvwan.com.pg/news/4222"
"APEC countries urged to demonstrate leadership on climate effects",2025-05-01,"https://tvwan.com.pg/news/4219"
"Anul Lutheran High School Assisted",2025-05-01,"https://tvwan.com.pg/news/4218"
"Over 70 candidates for Lae Urban",2025-05-01,"https://tvwan.com.pg/news/4217"
"Hoskins Airport refurbishment project launched",2025-05-01,"https://tvwan.com.pg/news/4216"
"PPC Baim calls for responsible use of social media",2025-05-01,"https://tvwan.com.pg/news/4215"
"Hoskins Airport ready for project launch",2025-05-01,"https://tvwan.com.pg/news/4213"
"Lasul LLG President to defend seat",2025-05-01,"https://tvwan.com.pg/news/4211"
"Man arrested in Madang under Cyber Crime law",2025-04-30,"https://tvwan.com.pg/news/4208"
"Hunters coach attributes win to good defence",2025-04-30,"https://tvwan.com.pg/news/4207"
"Late Sanja Willie Honored with Posthumous Degree",2025-04-30,"https://tvwan.com.pg/news/4204"
"Roving Journalist nominates for Rigo Central LLG President seat",2025-04-30,"https://tvwan.com.pg/news/4203"
"Talasea DDA farewells members",2025-04-30,"https://tvwan.com.pg/news/4202"
"PNG Media Awards Revived",2025-04-30,"https://tvwan.com.pg/news/4201"
"Nominations for Kombiu LLG progressing",2025-04-30,"https://tvwan.com.pg/news/4200"
"UPNG School of Business Graduates over 400",2025-04-30,"https://tvwan.com.pg/news/4199"
"Dibu Primary receives K50, 000",2025-04-30,"https://tvwan.com.pg/news/4196"
"Contract signed for community learning center",2025-04-30,"https://tvwan.com.pg/news/4195"
"PMGH ICU and mortuary project launched",2025-04-30,"https://tvwan.com.pg/news/4194"
"Gerehu Hospital temporarily closed",2025-04-29,"https://tvwan.com.pg/news/4189"
"LDC aims to clear Lae land",2025-04-29,"https://tvwan.com.pg/news/4187"
"Law school graduates 188 students",2025-04-29,"https://tvwan.com.pg/news/4181"
"Prime Minister summons health officials",2025-04-29,"https://tvwan.com.pg/news/4178"
"Election of new Pope to begin on May 7th",2025-04-29,"https://tvwan.com.pg/news/4175"
"Tragic Landslide in EHP Claims Lives",2025-04-28,"https://tvwan.com.pg/news/4173"
"Inland Baining LLG President to defend his seat",2025-04-28,"https://tvwan.com.pg/news/4172"
"K50 bank note and coin launched",2025-04-28,"https://tvwan.com.pg/news/4170"
"Vipers Academy Player settles well in UK",2025-04-27,"https://tvwan.com.pg/news/4164"
"Dormant film industry",2025-04-27,"https://tvwan.com.pg/news/4163"
"Independence as seen through Aiga’s lens",2025-04-26,"https://tvwan.com.pg/news/4157"
"Kairuku Remembers Holy Father",2025-04-26,"https://tvwan.com.pg/news/4156"
"Expatriate arrested and charged under the ‘Lukautim Pikinini Act’",2025-04-26,"https://tvwan.com.pg/news/4153"
"Reconstructive surgeries restore hope in East Sepik",2025-04-26,"https://tvwan.com.pg/news/4152"
"NCDPHA commemorates World Malaria Day",2025-04-26,"https://tvwan.com.pg/news/4151"
"Baiyer landowners encouraged to prepare for future gains",2025-04-26,"https://tvwan.com.pg/news/4150"
"Kairuku Remembers Holy Father",2025-04-26,"https://tvwan.com.pg/news/4149"
"91 lawyers admitted to the bar",2025-04-26,"https://tvwan.com.pg/news/4147"
"Brussels ambassador to represent PNG at Pope’s Funeral",2025-04-26,"https://tvwan.com.pg/news/4145"
"ENB conducts final sitting of provincial assembly",2025-04-25,"https://tvwan.com.pg/news/4144"
"Fees paid for Sumkar students",2025-04-25,"https://tvwan.com.pg/news/4143"
"Wardens deployed to Manu",2025-04-24,"https://tvwan.com.pg/news/4136"
"Japan Shares Governance Lessons in PNG",2025-04-24,"https://tvwan.com.pg/news/4135"
"Rigo Schools Rugby League set for Gala Day",2025-04-24,"https://tvwan.com.pg/news/4130"
"Kokoda porter shares history",2025-04-24,"https://tvwan.com.pg/news/4129"
"33 prosecutors graduate",2025-04-24,"https://tvwan.com.pg/news/4128"
"By-election writs issued",2025-04-24,"https://tvwan.com.pg/news/4125"
"Pilot dies in aircraft crash",2025-04-24,"https://tvwan.com.pg/news/4124"
"Women’s softball team finalises squad this week",2025-04-24,"https://tvwan.com.pg/news/4123"
"Dr Billy calls for stability",2025-04-24,"https://tvwan.com.pg/news/4122"
"FIJI 7’s team officials voice discontent",2025-04-24,"https://tvwan.com.pg/news/4121"
"A Call to Action for Kutubu",2025-04-24,"https://tvwan.com.pg/news/4120"
"Local rice farmers set to graduate",2025-04-24,"https://tvwan.com.pg/news/4118"
"LLG election dates confirmed",2025-04-24,"https://tvwan.com.pg/news/4117"
"Easter babies delivered at PMGH",2025-04-24,"https://tvwan.com.pg/news/4116"
"PNG to host part of multinational military exercise",2025-04-23,"https://tvwan.com.pg/news/4113"
"Book of Condolences Open",2025-04-23,"https://tvwan.com.pg/news/4111"
"PNG shows out at Osaka World Expo 2025",2025-04-23,"https://tvwan.com.pg/news/4106"
"ENB to upgrade and set up police posts",2025-04-23,"https://tvwan.com.pg/news/4105"
"Tkatchenko expresses great sadness",2025-04-23,"https://tvwan.com.pg/news/4104"
"Prime Minister Signals Tough Times Ahead for Citizens",2025-04-23,"https://tvwan.com.pg/news/4099"
"Call for review of parole process",2025-04-22,"https://tvwan.com.pg/news/4094"
"PMGH CEO responds",2025-04-22,"https://tvwan.com.pg/news/4093"
"Wau roadworks progress",2025-04-22,"https://tvwan.com.pg/news/4091"
"PM put emphasis on prison industry",2025-04-22,"https://tvwan.com.pg/news/4089"
"Prioritising education in new district",2025-04-22,"https://tvwan.com.pg/news/4088"
"Madang observes peaceful Easter, despite minor incidents",2025-04-22,"https://tvwan.com.pg/news/4086"
"‘Go out and be productive’",2025-04-22,"https://tvwan.com.pg/news/4085"
"Condolence Message from Prime Minister James Marape on the Passing of His Holiness Pope Francis",2025-04-21,"https://tvwan.com.pg/news/4081"
"PM Marape visits Bomana prison",2025-04-21,"https://tvwan.com.pg/news/4078"
"Dusin mission station receives Easter gift",2025-04-21,"https://tvwan.com.pg/news/4074"
"Pimaga to host Nipa Kutubu meeting",2025-04-21,"https://tvwan.com.pg/news/4073"
"Madang partners with OPIC",2025-04-21,"https://tvwan.com.pg/news/4072"
"16 injured in car incident",2025-04-21,"https://tvwan.com.pg/news/4070"
"Together in Hope and Renewal",2025-04-20,"https://tvwan.com.pg/news/4068"
"Six-mile polyclinic receives generator",2025-04-20,"https://tvwan.com.pg/news/4067"
"Students urged to maintain ICT integrity",2025-04-20,"https://tvwan.com.pg/news/4066"
"PNG named priority nation for IRL",2025-04-19,"https://tvwan.com.pg/news/4056"
"Fashion Week Launches with Style, Colour and Culture",2025-04-18,"https://tvwan.com.pg/news/4052"
"Public servants must resign to contest",2025-04-18,"https://tvwan.com.pg/news/4051"
"TVET workshop gets positive feedback",2025-04-18,"https://tvwan.com.pg/news/4050"
"No suitable data management system for PNG: Sinai",2025-04-18,"https://tvwan.com.pg/news/4047"
"‘Keep on keeping on’",2025-04-18,"https://tvwan.com.pg/news/4045"
"Cheshire disAbility residents grateful",2025-04-18,"https://tvwan.com.pg/news/4044"
"ENB launches LLG election program",2025-04-18,"https://tvwan.com.pg/news/4042"
"Madang welcomes SME credit scheme",2025-04-17,"https://tvwan.com.pg/news/4040"
"PNG not ready for elections",2025-04-17,"https://tvwan.com.pg/news/4037"
"Boosting Safety Along Critical Corridors",2025-04-17,"https://tvwan.com.pg/news/4036"
"Sumkar lass lauds school fee subsidy program",2025-04-17,"https://tvwan.com.pg/news/4033"
"NCDPHA hosts GESI training",2025-04-17,"https://tvwan.com.pg/news/4029"
"Old coffee plantations to undergo rehabilitation",2025-04-17,"https://tvwan.com.pg/news/4027"
"Building Bridges, Empowering Communities",2025-04-17,"https://tvwan.com.pg/news/4026"
"Sumkar cocoa development project makes progress",2025-04-17,"https://tvwan.com.pg/news/4025"
"Boram airport opened",2025-04-17,"https://tvwan.com.pg/news/4022"
"Joy, a rising star on the tracks",2025-04-17,"https://tvwan.com.pg/news/4021"
"Glamour Woven With Cultural Elegance",2025-04-17,"https://tvwan.com.pg/news/4020"
"World Bank warns PNG to lift standard of living",2025-04-16,"https://tvwan.com.pg/news/4019"
"CEFI and Western Pacific University sign MOU",2025-04-16,"https://tvwan.com.pg/news/4018"
"CCEP PNG Launches Great People Managers Program",2025-04-16,"https://tvwan.com.pg/news/4015"
"Datec celebrates 14th graduation ceremony",2025-04-16,"https://tvwan.com.pg/news/4014"
"MKA Wins Court Case",2025-04-16,"https://tvwan.com.pg/news/4011"
"Milne Bay Community Rallies for Disaster Relief",2025-04-16,"https://tvwan.com.pg/news/4008"
"Man arrested for impersonating Madang administrator",2025-04-16,"https://tvwan.com.pg/news/4006"
"Children deserve to thrive",2025-04-16,"https://tvwan.com.pg/news/3998"
"Man charged for fraudulently obtaining multiple passports",2025-04-16,"https://tvwan.com.pg/news/3997"
"EC makes change in councilors election",2025-04-16,"https://tvwan.com.pg/news/3995"
"184 police hire cars returned",2025-04-15,"https://tvwan.com.pg/news/3994"
"MKA receive K500,000 to conduct election",2025-04-15,"https://tvwan.com.pg/news/3993"
"NIP caretaker gov’t first provincial assembly meet",2025-04-15,"https://tvwan.com.pg/news/3992"
"Wau roads set for upgrade",2025-04-15,"https://tvwan.com.pg/news/3988"
"Tamiok Strike Deepens Military Ties",2025-04-15,"https://tvwan.com.pg/news/3986"
"PNGDF Graduates from SATMO Training",2025-04-15,"https://tvwan.com.pg/news/3985"
"Sinai announces election dates",2025-04-14,"https://tvwan.com.pg/news/3978"
"Rabaul rugby league host Peace Cup",2025-04-14,"https://tvwan.com.pg/news/3976"
"Feeder Road Delay Affects Rural Communities",2025-04-14,"https://tvwan.com.pg/news/3972"
"A journey of resilience",2025-04-14,"https://tvwan.com.pg/news/3970"
"Gerehu Hospital keen to improve patient care",2025-04-14,"https://tvwan.com.pg/news/3969"
"Boram airport temporarily closed",2025-04-13,"https://tvwan.com.pg/news/3968"
"Former Madang principal arrested for misappropriation",2025-04-13,"https://tvwan.com.pg/news/3967"
"2025 Police Recruitment Attracts 18,460 Applications",2025-04-13,"https://tvwan.com.pg/news/3966"
"Limit people’s movement into barracks says Manning",2025-04-13,"https://tvwan.com.pg/news/3965"
"St John responds to vehicle collision",2025-04-13,"https://tvwan.com.pg/news/3964"
"Provinces breaking Organic law s.119",2025-04-13,"https://tvwan.com.pg/news/3963"
"Ronnie Lavai’s dreams of being an engineer",2025-04-12,"https://tvwan.com.pg/news/3959"
"Pariwa challenges Marape to honor commitments",2025-04-12,"https://tvwan.com.pg/news/3955"
"PNG 50 years ago with Colleen",2025-04-11,"https://tvwan.com.pg/news/3953"
"Support Western Pacific University",2025-04-11,"https://tvwan.com.pg/news/3950"
"Make education your career: O’Neill",2025-04-11,"https://tvwan.com.pg/news/3949"
"Unitech hosts graduation today",2025-04-11,"https://tvwan.com.pg/news/3945"
"Western Pacific University Graduation",2025-04-11,"https://tvwan.com.pg/news/3944"
"Former PNG Pepes rep arraigned",2025-04-10,"https://tvwan.com.pg/news/3943"
